,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,20,0,0,94,99,89,283.3262941530727,76382,#5e6359
1,27,0,1,144,149,131,425.36476058185747,103668,#909583
2,29,0,2,201,202,181,585.8650764130347,61835,#c9cab5
3,5,1,0,34,57,10,102.64638769922067,28486,#22390a
4,12,1,1,59,99,19,178.1820130700875,28921,#3b6313
5,19,1,2,97,149,30,276.6314339567928,13794,#61951e
6,9,2,0,68,59,30,158.93953663118347,39925,#443b1e
7,21,2,1,123,105,56,285.23770201722306,50862,#7b6938
8,25,2,2,170,141,86,398.3665691880716,53687,#aa8d56
9,14,3,0,61,79,48,189.8115366171131,43791,#3d4f30
10,22,3,1,101,125,79,306.6770719639089,54972,#657d4f
11,26,3,2,144,167,111,423.83085615392446,39292,#90a76f
12,3,4,0,16,39,1,57.979896980970096,13978,#102701
13,6,4,1,33,71,3,108.69900727994705,15110,#214703
14,11,4,2,58,109,5,173.85477493917276,6576,#3a6d05
15,15,5,0,85,82,56,224.37067940552018,47100,#555238
16,23,5,1,135,128,92,356.3346757434611,69775,#87805c
17,28,5,2,186,172,127,487.2853193834526,57157,#baac7f
18,8,6,0,53,63,24,141.95858298844894,32378,#353f18
19,17,6,1,93,112,46,252.89754008000253,31749,#5d702e
20,24,6,2,141,172,72,387.23163172922904,14359,#8dac48
21,4,7,0,42,36,7,86.57131491009389,18853,#2a2407
22,10,7,1,76,67,16,160.5097080327313,20653,#4c4310
23,16,7,2,113,102,30,245.59673682178027,10358,#71661e
24,0,8,0,0,0,2,2.0828729281767955,181,#000002
25,1,8,1,0,0,4,4.2846715328467155,137,#000004
26,2,8,2,0,0,6,7.068965517241379,29,#000006
27,7,9,0,34,59,23,117.28547687194165,21662,#223b17
28,13,9,1,56,93,37,187.84617231444642,29156,#385d25
29,18,9,2,84,128,54,267.20739422696715,15174,#548036
