,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,0,0,0,6,0,0,1.7934,786,#060000
1,1,0,1,12,1,0,4.1846,715,#0c0100
2,2,0,2,20,2,0,7.4293,557,#140200
3,3,0,3,29,4,0,11.2934,493,#1d0400
4,5,0,4,38,7,0,15.4834,368,#260700
5,7,0,5,50,12,0,21.9334,239,#320c00
6,9,0,6,65,17,0,29.3967,106,#411100
7,4,1,0,8,18,0,13.994,16415,#081200
8,8,1,1,21,35,8,27.929499999999997,30271,#152308
9,12,1,2,33,52,16,42.1811,38578,#213410
10,14,1,3,50,72,25,59.9066,42476,#324819
11,17,1,4,75,100,39,85.12729999999999,48232,#4b6427
12,20,1,5,107,137,58,118.08259999999999,18939,#6b893a
13,23,1,6,153,184,76,161.0187,1993,#99b84c
14,11,2,0,32,38,26,35.762299999999996,41963,#20261a
15,15,2,1,73,79,55,75.23310000000001,196833,#494f37
16,19,2,2,117,121,88,116.15204999999999,272132,#757958
17,22,2,3,155,153,122,149.959,96585,#9b997a
18,25,2,4,182,177,149,174.9564,46906,#b6b195
19,26,2,5,210,202,178,200.86705,21034,#d2cab2
20,27,2,6,235,231,217,230.07119999999998,7668,#ebe7d9
21,6,3,0,22,15,1,15.886099999999999,10835,#160f01
22,10,3,1,42,31,11,32.613499999999995,19061,#2a1f0b
23,13,3,2,66,50,22,51.123099999999994,25064,#423216
24,16,3,3,97,74,37,76.21940000000001,33278,#614a25
25,18,3,4,133,102,56,105.73984999999999,20600,#856638
26,21,3,5,179,132,78,139.22365000000002,6360,#b3844e
27,24,3,6,220,165,98,173.88209999999998,1513,#dca562
