,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,0,0,0,69,46,10,36.25427977364516,42588,#452e0a
1,5,0,1,125,82,28,86.87332521314525,12902,#7d521c
2,9,0,2,188,133,50,134.97210465916197,3198,#bc8532
3,3,1,0,98,84,51,73.87708637241857,172870,#625433
4,7,1,1,150,129,88,128.59764136819282,142056,#968158
5,11,1,2,201,177,133,179.56130531917722,75162,#c9b185
6,1,2,0,39,60,10,37.645400841678224,85781,#273c0a
7,4,2,1,78,106,24,85.46519492298489,26748,#4e6a18
8,8,2,2,131,162,38,134.15031916996048,5060,#83a226
9,2,3,0,65,85,46,63.94009725326518,205808,#41552e
10,6,3,1,108,131,77,115.25541831008839,159748,#6c834d
11,10,3,2,158,179,119,163.80694297507307,68079,#9eb377
