,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,2,0,0,30,44,25,38.1503,59175,#1e2c19
1,8,0,1,54,71,43,62.8505,61505,#36472b
2,14,0,2,73,91,57,82.1539,62626,#495b39
3,19,0,3,92,110,63,98.94659999999999,41706,#5c6e3f
4,22,0,4,94,113,87,104.9974,50830,#5e7157
5,25,0,5,110,129,78,117.39540000000001,35915,#6e814e
6,31,0,6,121,140,108,130.26139999999998,49571,#798c6c
7,32,0,7,130,151,83,136.8391,12573,#829753
8,38,0,8,150,169,106,155.8618,11913,#96a96a
9,39,0,9,147,165,142,156.78099999999998,27559,#93a58e
10,43,0,10,178,195,137,182.8958,6819,#b2c389
11,46,0,11,194,209,191,202.1278,9385,#c2d1bf
12,0,1,0,28,17,1,18.961299999999998,18466,#1c1101
13,3,1,1,56,38,11,40.238299999999995,12016,#38260b
14,6,1,2,77,54,17,56.432399999999994,9138,#4d3611
15,10,1,3,110,63,10,71.0153,2435,#6e3f0a
16,12,1,4,95,70,28,72.59119999999999,6291,#5f461c
17,16,1,5,122,83,37,89.31924999999998,4434,#7a5325
18,18,1,6,141,84,17,93.8253,1023,#8d5411
19,24,1,7,150,100,48,109.0071,2865,#966430
20,29,1,8,177,123,23,128.00379999999998,319,#b17b17
21,30,1,9,179,120,59,130.0237,1393,#b3783b
22,37,1,10,208,144,71,155.10975,606,#d09047
23,45,1,11,224,195,34,186.16294999999997,108,#e0c322
24,5,2,0,51,43,27,44.068299999999994,42034,#332b1b
25,9,2,1,79,68,46,68.9517,47299,#4f442e
26,15,2,2,100,87,62,88.10249999999999,51793,#64573e
27,20,2,3,119,103,72,103.9778,42286,#776748
28,26,2,4,129,117,95,117.93319999999999,51551,#81755f
29,27,2,5,147,126,79,126.9157,18045,#937e4f
30,33,2,6,151,138,112,139.1454,50927,#978a70
31,35,2,7,179,143,93,149.0137,6763,#b38f5d
32,40,2,8,172,159,133,159.88684999999998,38492,#ac9f85
33,41,2,9,213,170,114,175.96885,2730,#d5aa72
34,44,2,10,196,182,156,183.0669,23750,#c4b69c
35,47,2,11,227,212,191,213.0666,14295,#e3d4bf
36,1,3,0,16,29,3,22.6805,37136,#101d03
37,4,3,1,34,52,12,42.0761,27926,#22340c
38,7,3,2,49,70,16,57.82829999999999,19157,#314610
39,11,3,3,63,86,27,72.2273,13745,#3f561b
40,13,3,4,70,98,7,79.7893,3606,#466207
41,17,3,5,80,105,34,89.80359999999999,9051,#506922
42,21,3,6,94,129,13,104.9881,1424,#5e810d
43,23,3,7,98,126,42,107.24849999999999,4937,#627e2a
44,28,3,8,117,149,49,127.17469999999999,2685,#759531
45,34,3,9,143,170,10,143.7589,387,#8faa0a
46,36,3,10,141,175,59,150.9533,1047,#8daf3b
47,42,3,11,186,207,64,182.07379999999998,263,#bacf40
