,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,5,0,0,24,35,20,81.0,33932,#182314
1,11,0,1,44,59,34,138.0,53255,#2c3b22
2,17,0,2,62,80,50,192.0,60556,#3e5032
3,23,0,3,83,101,56,239.0,51845,#536538
4,26,0,4,82,103,80,266.0,35931,#526750
5,29,0,5,102,121,73,296.0,55944,#667949
6,32,0,6,108,127,100,335.0,40386,#6c7f64
7,35,0,7,127,146,91,364.0,34614,#7f925b
8,39,0,8,132,151,127,409.0,29640,#84977f
9,41,0,9,156,174,115,446.0,16387,#9cae73
10,44,0,10,165,183,158,508.0,16635,#a5b79e
11,46,0,11,205,220,202,619.0,6278,#cddcca
12,0,1,0,14,6,0,22.0,6643,#0e0600
13,3,1,1,30,20,3,53.0,9134,#1e1403
14,6,1,2,46,32,8,85.0,9189,#2e2008
15,9,1,3,61,44,14,118.0,8672,#3d2c0e
16,13,1,4,87,48,7,144.0,3389,#573007
17,14,1,5,76,59,22,156.0,6546,#4c3b16
18,19,1,6,96,72,29,196.0,6015,#60481d
19,20,1,7,115,67,12,196.0,2405,#73430c
20,24,1,8,121,84,37,241.0,4395,#795425
21,28,1,9,147,97,44,286.0,3420,#93612c
22,34,1,10,175,118,56,345.0,2076,#af7638
23,40,1,11,210,151,67,423.0,796,#d29743
24,1,2,0,6,16,0,24.0,10983,#061000
25,2,2,1,17,30,4,52.0,16564,#111e04
26,4,2,2,26,44,8,79.0,18720,#1a2c08
27,8,2,3,37,57,12,105.0,17714,#25390c
28,10,2,4,52,76,6,135.0,6831,#344c06
29,12,2,5,48,70,21,138.0,11407,#304615
30,16,2,6,63,87,25,173.0,11311,#3f5719
31,18,2,7,77,106,10,193.0,3370,#4d6a0a
32,21,2,8,78,105,33,215.0,7314,#4e6921
33,25,2,9,96,126,38,257.0,5233,#607e26
34,31,2,10,118,153,46,312.0,2707,#76992e
35,37,2,11,154,185,48,380.0,873,#9ab930
36,7,3,0,39,33,20,94.0,20741,#272114
37,15,3,1,64,55,37,159.0,38492,#403725
38,22,3,2,87,75,52,216.0,47532,#574b34
39,27,3,3,107,93,69,267.0,52140,#6b5d45
40,30,3,4,128,111,73,311.0,35797,#806f49
41,33,3,5,126,115,96,339.0,38493,#7e7360
42,36,3,6,152,132,92,376.0,35363,#98845c
43,38,3,7,149,138,120,408.0,36270,#958a78
44,42,3,8,180,158,115,452.0,26360,#b49e73
45,43,3,9,171,161,145,478.0,23880,#aba191
46,45,3,10,202,187,159,548.0,23421,#cabb9f
47,47,3,11,232,219,199,645.0,10401,#e8dbc7
