,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,6,0,0,29,24,15,25.0854,9799,#1d180f
1,15,0,1,53,46,29,46.225100000000005,29473,#352e1d
2,23,0,2,90,78,53,78.94,103083,#5a4e35
3,28,0,3,130,115,85,115.89329999999998,123109,#827355
4,30,0,4,151,139,122,140.67979999999997,37712,#978b7a
5,33,0,5,174,152,108,153.8402,25445,#ae986c
6,36,0,6,171,161,147,162.1812,19803,#aba193
7,37,0,7,196,176,133,176.94525,14642,#c4b085
8,40,0,8,194,184,173,185.87085,10248,#c2b8ad
9,43,0,9,218,198,156,199.0212,7293,#dac69c
10,45,0,10,225,213,192,214.8045,6951,#e1d5c0
11,47,0,11,245,236,223,236.8226,3001,#f5ecdf
12,4,1,0,15,25,14,21.3137,13261,#0f190e
13,12,1,1,29,43,24,37.0733,28969,#1d2b18
14,18,1,2,45,61,36,53.32749999999999,46182,#2d3d24
15,24,1,3,72,91,56,81.74989999999998,128826,#485b38
16,27,1,4,104,124,83,113.05369999999999,130100,#687c53
17,29,1,5,127,146,118,137.09955,38626,#7f9276
18,34,1,6,150,170,103,155.8815,14509,#96aa67
19,35,1,7,150,168,145,159.8149,17206,#96a891
20,38,1,8,171,189,176,181.94335,6650,#abbdb0
21,41,1,9,182,198,139,186.0118,5572,#b6c68b
22,44,1,10,202,215,192,208.33884999999998,3632,#cad7c0
23,46,1,11,225,239,234,233.84889999999996,1787,#e1efea
24,1,2,0,3,10,0,7.6526,6008,#030a00
25,3,2,1,12,22,1,17.076999999999998,10172,#0c1601
26,7,2,2,20,33,5,25.6479,12215,#142105
27,10,2,3,23,46,7,34.825599999999994,9588,#172e07
28,11,2,4,32,42,9,34.9998,8932,#202a09
29,14,2,5,37,55,16,45.331599999999995,11770,#253710
30,16,2,6,39,61,2,47.9309,7881,#273d02
31,20,2,7,50,71,18,58.6957,15095,#324712
32,22,2,8,69,93,26,77.9772,25932,#455d1a
33,25,2,9,103,133,41,112.1773,7936,#678529
34,31,2,10,144,176,51,150.22609999999997,1205,#90b033
35,39,2,11,190,208,61,184.02775,240,#bed03d
36,0,3,0,10,3,0,5.035,3326,#0a0300
37,2,3,1,22,13,0,13.9079,5167,#160d00
38,5,3,2,32,22,4,22.783099999999997,5988,#201604
39,8,3,3,54,25,2,31.209799999999998,2450,#361902
40,9,3,4,43,32,9,32.6412,5591,#2b2009
41,13,3,5,58,42,14,43.3581,6604,#3a2a0e
42,17,3,6,80,43,4,49.96254999999999,3014,#502b04
43,19,3,7,75,56,20,57.615899999999996,6601,#4b3814
44,21,3,8,107,73,27,77.2041,12940,#6b491b
45,26,3,9,156,104,48,112.57209999999998,4719,#9c6830
46,32,3,10,206,141,69,151.95364999999998,646,#ce8d45
47,42,3,11,228,196,35,189.16469999999998,101,#e4c423
