,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,0,0,0,6,6,3,11.0,61,#060603
1,9,0,1,82,81,73,230.0,89,#525149
2,34,0,2,117,131,128,380.5,164,#758380
3,51,0,3,146,162,159,465.0,354,#92a29f
4,58,0,4,171,182,180,533.0,666,#abb6b4
5,63,0,5,188,195,193,577.0,1309,#bcc3c1
6,66,0,6,175,216,214,606.0,475,#afd8d6
7,68,0,7,200,206,205,610.0,2186,#c8cecd
8,71,0,8,213,214,212,639.0,2304,#d5d6d4
9,73,0,9,204,222,221,648.0,1610,#ccdedd
10,74,0,10,190,233,230,652.0,1125,#bee9e6
11,77,0,11,222,224,222,667.0,2565,#dee0de
12,78,0,12,215,234,233,681.0,2311,#d7eae9
13,80,0,13,233,235,232,700.0,1390,#e9ebe8
14,81,0,14,226,243,242,711.0,1907,#e2f3f2
15,83,0,15,241,253,252,744.0,2641,#f1fdfc
16,84,0,16,255,255,255,765.0,667344,#ffffff
17,2,1,0,20,42,57,118.0,202,#142a39
18,6,1,1,32,76,113,223.0,1347,#204c71
19,11,1,2,35,88,126,250.0,5036,#23587e
20,15,1,3,40,102,135,276.0,6271,#286687
21,16,1,4,53,96,132,280.0,3290,#356084
22,19,1,5,41,119,144,303.0,3662,#297790
23,20,1,6,52,109,143,305.0,6162,#346d8f
24,24,1,7,61,118,152,331.0,5540,#3d7698
25,26,1,8,50,132,159,341.0,2093,#32849f
26,29,1,9,70,128,163,360.0,4466,#4680a3
27,36,1,10,54,155,179,390.0,2511,#369bb3
28,37,1,11,76,140,174,390.0,3290,#4c8cae
29,43,1,12,61,172,189,422.0,2844,#3dacbd
30,44,1,13,76,160,185,422.0,2920,#4ca0b9
31,49,1,14,62,192,200,453.0,2732,#3ec0c8
32,50,1,15,84,180,193,455.0,2747,#54b4c1
33,55,1,16,89,202,208,497.0,2130,#59cad0
34,10,2,0,72,81,88,241.0,122,#485158
35,31,2,1,106,124,135,368.0,814,#6a7c87
36,45,2,2,124,140,159,424.0,6606,#7c8c9f
37,48,2,3,135,149,168,452.0,10298,#8795a8
38,53,2,4,146,160,175,481.0,10977,#92a0af
39,57,2,5,157,170,182,510.0,11292,#9daab6
40,59,2,6,168,180,190,539.0,12321,#a8b4be
41,62,2,7,178,190,198,567.0,13926,#b2bec6
42,65,2,8,186,199,206,592.0,15878,#bac7ce
43,67,2,9,165,223,222,609.0,2006,#a5dfde
44,69,2,10,192,209,215,616.0,15764,#c0d1d7
45,70,2,11,202,207,212,621.0,7395,#cacfd4
46,72,2,12,200,217,222,639.0,17138,#c8d9de
47,75,2,13,215,218,223,656.0,5601,#d7dadf
48,76,2,14,207,225,230,662.0,14447,#cfe1e6
49,79,2,15,217,233,238,688.0,11716,#d9e9ee
50,82,2,16,228,244,249,721.0,5172,#e4f4f9
51,1,3,0,0,8,21,28.0,203,#000815
52,4,3,1,4,65,105,177.0,1610,#044169
53,5,3,2,13,74,114,201.0,2817,#0d4a72
54,7,3,3,23,81,122,224.0,3252,#17517a
55,8,3,4,8,92,122,224.0,1556,#085c7a
56,12,3,5,25,97,128,250.0,2530,#196180
57,13,3,6,8,110,135,255.0,1639,#086e87
58,17,3,7,28,116,138,280.0,2361,#1c748a
59,18,3,8,10,125,147,283.0,1688,#0a7d93
60,21,3,9,27,130,152,308.0,1661,#1b8298
61,22,3,10,11,138,159,309.0,2091,#0b8a9f
62,25,3,11,13,152,171,337.0,2105,#0d98ab
63,27,3,12,30,146,168,345.0,1276,#1e92a8
64,30,3,13,15,165,181,362.0,1884,#0fa5b5
65,33,3,14,36,162,181,378.0,1433,#24a2b5
66,38,3,15,24,176,189,390.0,1438,#18b0bd
67,42,3,16,41,184,194,416.0,1443,#29b8c2
68,3,4,0,36,50,61,151.5,136,#24323d
69,14,4,1,60,88,110,259.0,888,#3c586e
70,23,4,2,71,106,132,311.0,2492,#476a84
71,28,4,3,83,118,145,347.0,3842,#537691
72,32,4,4,96,121,156,373.0,11820,#60799c
73,35,4,5,83,132,164,381.0,2542,#5384a4
74,39,4,6,106,128,158,392.0,11340,#6a809e
75,40,4,7,93,143,176,412.0,2891,#5d8fb0
76,41,4,8,115,135,163,413.0,8100,#7387a3
77,46,4,9,123,145,172,439.0,3457,#7b91ac
78,47,4,10,103,158,185,445.0,2590,#679eb9
79,52,4,11,104,177,189,471.0,2909,#68b1bd
80,54,4,12,128,169,188,484.0,1750,#80a9bc
81,56,4,13,117,188,199,503.0,2456,#75bcc7
82,60,4,14,138,197,206,540.0,1839,#8ac5ce
83,61,4,15,122,210,215,546.0,1125,#7ad2d7
84,64,4,16,149,216,221,586.0,1619,#95d8dd
