,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,0,0,0,50,34,7,36.026,42588,#322207
1,5,0,1,118,80,32,84.9537,12902,#765020
2,9,0,2,179,120,57,129.9534,3198,#b37839
3,3,1,0,88,76,52,77.6134,172870,#584c34
4,7,1,1,142,127,98,128.09965,142056,#8e7f62
5,11,1,2,189,173,147,174.0553,75162,#bdad93
6,1,2,0,30,47,8,37.8962,85781,#1e2f08
7,4,2,1,74,99,29,83.1524,26748,#4a631d
8,8,2,2,120,152,47,129.15885,5060,#78982f
9,2,3,0,57,75,44,66.76689999999999,205808,#394b2c
10,6,3,1,105,125,84,114.163,159748,#697d54
11,10,3,2,150,169,133,157.81119999999999,68079,#96a985
