,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,6,0,0,28,23,13,25.651714117005813,16512,#1c170d
1,13,0,1,53,46,27,48.35743142456204,44182,#352e1b
2,20,0,2,83,70,44,78.81385928418965,112907,#53462c
3,24,0,3,138,119,82,113.75400776129005,124335,#8a7752
4,27,0,4,152,139,114,138.39420673442095,56085,#988b72
5,32,0,5,183,159,108,158.81018636477882,23872,#b79f6c
6,33,0,6,171,160,143,160.83348519763163,24996,#aba08f
7,37,0,7,194,184,171,184.6065858777534,10487,#c2b8ab
8,38,0,8,207,186,139,186.06273564462927,13946,#cfba8b
9,41,0,9,224,209,181,209.84157544444446,9000,#e0d1b5
10,42,0,10,242,232,217,232.80231557591623,3820,#f2e8d9
11,5,1,0,17,26,18,24.237708469381374,15987,#111a12
12,11,1,1,36,51,34,47.01405096422938,39306,#243322
13,19,1,2,59,79,54,77.8138132294132,98024,#3b4f36
14,23,1,3,104,126,94,110.63998162351915,117079,#687e5e
15,28,1,4,130,151,107,138.52557367104131,40765,#82976b
16,29,1,5,137,156,143,147.38399447595157,18338,#899c8f
17,34,1,6,160,180,128,167.03860154618633,12547,#a0b480
18,35,1,7,164,181,173,174.37544616375777,8537,#a4b5ad
19,39,1,8,191,206,157,194.93354828923358,4384,#bfce9d
20,40,1,9,199,212,201,206.24480651746188,4066,#c7d4c9
21,43,1,10,230,241,235,236.25132411526795,1978,#e6f1eb
22,1,2,0,5,12,1,9.315484278617262,9662,#050c01
23,4,2,1,14,26,4,20.56467671343611,17319,#0e1a04
24,8,2,2,24,38,7,30.951323345909636,21734,#182607
25,10,2,3,33,50,11,41.38493472286422,23797,#21320b
26,14,2,4,43,64,23,53.948827916861035,19293,#2b4017
27,15,2,5,48,68,6,56.00778183896367,11811,#304406
28,17,2,6,61,83,24,71.23093204351204,25740,#3d5318
29,21,2,7,80,107,27,91.53321936993542,23077,#506b1b
30,25,2,8,110,142,44,117.75513702977358,11218,#6e8e2c
31,31,2,9,143,174,57,148.5203530599167,3121,#8fae39
32,36,2,10,195,209,57,184.44224508547006,468,#c3d139
33,0,3,0,8,2,0,4.106129936558287,2522,#080200
34,2,3,1,19,8,0,10.961910911270984,3336,#130800
35,3,3,2,29,16,2,18.846615958605664,3672,#1d1002
36,7,3,3,42,23,4,26.92716494405967,3754,#2a1704
37,9,3,4,55,32,6,36.51085103819533,3901,#372006
38,12,3,5,70,41,8,47.20115072954664,3838,#462908
39,16,3,6,89,52,10,59.72236147308782,3883,#59340a
40,18,3,7,113,66,15,75.54256419753087,3402,#71420f
41,22,3,8,141,84,24,94.69940840449438,2225,#8d5418
42,26,3,9,175,109,33,118.9102298206278,892,#af6d21
43,30,3,10,212,141,40,147.70025494505495,182,#d48d28
