,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,6,0,0,40,34,20,34.2649,21417,#282214
1,12,0,1,65,56,37,56.898999999999994,39435,#413825
2,19,0,2,88,76,52,77.04679999999999,49526,#584c34
3,26,0,3,108,94,69,95.2542,53863,#6c5e45
4,30,0,4,130,112,74,112.5872,37636,#82704a
5,32,0,5,128,117,98,118.3149,38625,#807562
6,36,0,6,153,134,94,134.813,35826,#99865e
7,37,0,7,151,140,123,141.8395,35747,#978c7b
8,42,0,8,181,160,117,160.7935,25002,#b5a075
9,43,0,9,175,164,148,165.82629999999997,22811,#afa494
10,45,0,10,205,190,161,190.9015,21039,#cdbea1
11,47,0,11,232,219,201,220.2266,9241,#e8dbc9
12,1,1,0,6,15,0,11.146899999999999,10790,#060f00
13,3,1,1,17,30,4,23.1195,16678,#111e04
14,7,1,2,27,43,8,34.288,19322,#1b2b08
15,9,1,3,37,56,12,45.7337,18328,#25380c
16,13,1,4,49,69,21,57.1733,12010,#314515
17,15,1,5,52,76,5,60.69689999999999,6941,#344c05
18,18,1,6,63,86,25,72.09959999999998,12195,#3f5619
19,21,1,7,77,106,9,85.98589999999999,3503,#4d6a09
20,23,1,8,78,103,33,87.56415,8314,#4e6721
21,28,1,9,96,125,39,105.96069999999999,6119,#607d27
22,34,1,10,119,151,48,129.0496,3241,#779730
23,40,1,11,156,184,53,159.2527,994,#9cb835
24,4,2,0,23,35,20,30.211299999999998,33369,#172314
25,10,2,1,43,58,34,51.237,52050,#2b3a22
26,16,2,2,62,79,49,70.859,60361,#3e4f31
27,24,2,3,82,100,56,89.7696,51353,#526438
28,25,2,4,81,102,79,94.134,35449,#51664f
29,29,2,5,102,121,73,109.69959999999999,55862,#667949
30,31,2,6,107,126,101,117.9329,37620,#6b7e65
31,35,2,7,126,145,92,132.6713,37638,#7e915c
32,38,2,8,132,152,128,143.0553,28953,#849880
33,41,2,9,154,173,113,159.9816,16825,#9aad71
34,44,2,10,166,184,158,175.82145,17286,#a6b89e
35,46,2,11,206,221,204,213.0384,6214,#ceddcc
36,0,3,0,15,6,0,8.0703,6101,#0f0600
37,2,3,1,30,20,3,20.9566,8760,#1e1403
38,5,3,2,46,31,8,32.92699999999999,8654,#2e1f08
39,8,3,3,61,43,13,44.9065,7912,#3d2b0d
40,11,3,4,88,49,6,56.31099999999999,3048,#583106
41,14,3,5,76,57,21,58.315200000000004,5993,#4c3915
42,17,3,6,95,69,27,71.9857,5626,#5f451b
43,20,3,7,120,70,13,78.9976,2069,#78460d
44,22,3,8,118,81,37,87.31549999999999,4035,#765125
45,27,3,9,145,95,44,104.05144999999999,3420,#915f2c
46,33,3,10,174,116,55,126.04849999999999,2026,#ae7437
47,39,3,11,207,146,67,154.7319,773,#cf9243
