,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,5,0,0,45,57,36,139.47741842780087,90472,#2d3924
1,10,0,1,87,104,71,263.61700136596556,132507,#576847
2,12,0,2,127,146,111,385.93119395573905,102709,#7f926f
3,16,0,3,182,198,166,548.3068739966935,41737,#b6c6a6
4,4,1,0,54,44,25,124.27553265583943,126348,#362c19
5,9,1,1,104,92,65,263.45522350734603,159950,#685c41
6,14,1,2,152,138,111,401.9729180015199,134222,#988a6f
7,17,1,3,202,190,169,563.362171950988,68473,#cabea9
8,1,2,0,27,30,36,94.31988332523092,10285,#1b1e24
9,7,2,1,75,77,86,238.92475088764175,8731,#4b4d56
10,13,2,2,124,129,139,392.8559455212153,7636,#7c818b
11,18,2,3,182,188,199,570.6633756464504,4254,#b6bcc7
12,2,3,0,38,38,24,101.73664334110852,9003,#262618
13,8,3,1,90,90,68,249.22515789473684,9500,#5a5a44
14,15,3,2,142,143,122,408.327825944708,6113,#8e8f7a
15,19,3,3,211,212,195,618.921207369659,2551,#d3d4c3
16,0,4,0,18,29,4,53.02942537244379,21614,#121d04
17,3,4,1,42,60,13,115.75406752252401,30301,#2a3c0d
18,6,4,2,66,89,23,180.07980842757678,24847,#425917
19,11,4,3,98,124,41,264.1900080027438,8747,#627c29
