,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,2,0,0,65,74,47,59.84145331796969,190493,#414a2f
1,7,0,1,101,110,70,100.93139102078443,188747,#656e46
2,10,0,2,133,136,91,128.32257551255557,159690,#85885b
3,11,0,3,168,164,116,156.699012970402,102811,#a8a474
4,14,0,4,209,199,155,197.55362390087305,51086,#d1c79b
5,0,1,0,30,50,9,32.748864635359176,91501,#1e3209
6,3,1,1,57,82,20,66.05062406851087,47934,#395214
7,5,1,2,82,110,35,92.27887612652354,30603,#526e23
8,8,1,3,111,143,50,121.05195093287742,13453,#6f8f32
9,12,1,4,155,183,55,157.9634791810048,2906,#9bb737
10,1,2,0,57,39,11,33.87173804036826,51377,#39270b
11,4,2,1,96,68,26,71.11049402399128,32095,#60441a
12,6,2,2,128,94,46,97.9936616097023,22675,#805e2e
13,9,2,3,168,121,63,127.27038884622587,10678,#a8793f
14,13,2,4,210,159,86,163.29870447987852,3951,#d29f56
