,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,7,0,0,30,24,15,71.0,11493,#1e180f
1,16,0,1,55,47,30,133.0,34857,#372f1e
2,22,0,2,90,77,53,221.0,97971,#5a4d35
3,29,0,3,127,112,83,322.0,114927,#7f7053
4,33,0,4,148,135,116,398.0,44677,#948774
5,35,0,5,171,150,106,428.0,27558,#ab966a
6,38,0,6,168,158,143,468.0,22958,#a89e8f
7,39,0,7,194,174,132,501.0,15989,#c2ae84
8,42,0,8,191,183,171,544.0,11327,#bfb7ab
9,43,0,9,216,197,156,569.0,7945,#d8c59c
10,45,0,10,224,212,192,628.0,7505,#e0d4c0
11,47,0,11,245,236,223,700.0,3206,#f5ecdf
12,1,1,0,4,11,0,16.0,6095,#040b00
13,2,1,1,12,23,1,37.0,9589,#0c1701
14,4,1,2,20,33,4,57.0,11206,#142104
15,8,1,3,23,45,9,75.0,8793,#172d09
16,9,1,4,33,47,5,86.0,8840,#212f05
17,12,1,5,42,63,3,110.0,6949,#2a3f03
18,13,1,6,36,58,16,110.0,9412,#243a10
19,17,1,7,52,76,16,142.0,11905,#344c10
20,20,1,8,67,94,21,180.0,10099,#435e15
21,24,1,9,87,118,28,230.0,5903,#57761c
22,26,1,10,116,153,37,302.0,1974,#749925
23,30,1,11,158,188,36,379.0,420,#9ebc24
24,5,2,0,17,27,14,60.0,17707,#111b0e
25,11,2,1,33,46,25,106.0,39320,#212e19
26,18,2,2,50,67,38,156.0,62916,#324326
27,23,2,3,76,95,57,229.0,123704,#4c5f39
28,27,2,4,105,124,82,311.0,119719,#697c52
29,31,2,5,125,144,117,384.0,38026,#7d9075
30,34,2,6,146,166,100,411.0,19011,#92a664
31,37,2,7,148,167,143,457.0,17397,#94a78f
32,40,2,8,179,195,136,507.0,6759,#b3c388
33,41,2,9,169,188,175,532.0,6577,#a9bcaf
34,44,2,10,201,215,188,603.0,3876,#c9d7bc
35,46,2,11,224,238,231,690.0,1757,#e0eee7
36,0,3,0,10,3,0,14.0,3797,#0a0300
37,3,3,1,22,13,0,37.0,5428,#160d00
38,6,3,2,34,23,3,61.0,6547,#221703
39,10,3,3,47,32,7,86.0,6977,#2f2007
40,14,3,4,60,46,13,118.0,6186,#3c2e0d
41,15,3,5,75,39,3,121.0,2890,#4b2703
42,19,3,6,82,59,20,159.0,6997,#523b14
43,21,3,7,106,68,22,198.0,5955,#6a4416
44,25,3,8,133,87,35,253.0,4288,#855723
45,28,3,9,167,110,47,322.0,1875,#a76e2f
46,32,3,10,204,138,62,398.0,565,#cc8a3e
47,36,3,11,214,193,23,449.5,128,#d6c117
