,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,2,0,0,55,65,41,52.12205288375052,136749,#374129
1,6,0,1,86,96,60,86.97762256990478,132752,#56603c
2,9,0,2,109,118,76,109.30305640494487,134685,#6d764c
3,13,0,3,134,137,92,128.95737078356896,116633,#86895c
4,16,0,4,158,158,110,149.62505621978767,88540,#9e9e6e
5,19,0,5,188,180,132,173.76676288233142,51951,#bcb484
6,20,0,6,220,210,170,208.5395979669504,29955,#dcd2aa
7,1,1,0,52,35,9,31.145557544294977,45942,#342309
8,4,1,1,87,62,21,64.11349822302256,29432,#573e15
9,7,1,2,114,84,38,87.0107275248669,24229,#725426
10,10,1,3,140,106,60,110.01729612267393,15423,#8c6a3c
11,12,1,4,171,113,28,118.5362813275434,1612,#ab711c
12,15,1,5,178,131,78,138.24289998677423,7561,#b2834e
13,18,1,6,218,167,91,171.58158022181144,2705,#daa75b
14,0,2,0,27,46,8,30.2072527987609,78767,#1b2e08
15,3,2,1,51,74,17,59.408931846042904,44376,#334a11
16,5,2,2,72,99,27,81.48549452031754,29728,#48631b
17,8,2,3,92,121,46,103.3800331913517,18547,#5c792e
18,11,2,4,111,145,14,118.22208217224355,1823,#6f910e
19,14,2,5,121,154,59,132.19524028356963,7194,#799a3b
20,17,2,6,167,192,55,167.94372786532952,1396,#a7c037
