,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,1,0,0,16,29,3,22.87,37266,#101d03
1,3,0,1,34,52,11,42.0392,24980,#22340b
2,6,0,2,48,69,16,56.227399999999996,17812,#304510
3,10,0,3,61,84,22,69.8256,13431,#3d5416
4,14,0,4,74,99,31,83.3034,9299,#4a631f
5,16,0,5,79,109,9,88.9686,2448,#4f6d09
6,20,0,6,92,119,38,101.0084,5716,#5c7726
7,25,0,7,105,141,13,115.76674999999999,882,#698d0d
8,27,0,8,110,141,46,120.10515,2992,#6e8d2e
9,34,0,9,133,168,54,143.17749999999998,1361,#85a836
10,36,0,10,156,178,8,151.9616,291,#9cb208
11,41,0,11,176,201,63,176.25489999999996,320,#b0c93f
12,5,1,0,54,46,29,46.8939,50024,#362e1d
13,11,1,1,83,71,49,72.38145,49004,#534731
14,17,1,2,103,90,64,91.1361,51615,#675a40
15,21,1,3,122,106,73,106.68319999999999,40387,#7a6a49
16,26,1,4,132,119,96,120.0589,53333,#847760
17,30,1,5,151,129,81,129.9017,15033,#978151
18,32,1,6,153,140,114,140.96609999999998,49692,#998c72
19,35,1,7,184,144,94,151.08974999999998,5282,#b8905e
20,39,1,8,174,160,133,160.8921,35410,#aea085
21,42,1,9,217,173,117,179.79204999999996,2228,#d9ad75
22,43,1,10,196,182,156,182.9454,23498,#c4b69c
23,47,1,11,226,212,191,212.86214999999999,14614,#e2d4bf
24,0,2,0,31,20,2,21.272399999999998,21424,#1f1402
25,4,2,1,62,43,12,45.02145,12000,#3e2b0c
26,7,2,2,98,55,7,62.8266,2717,#623707
27,8,2,3,82,61,23,62.8973,7372,#523d17
28,12,2,4,107,75,32,79.6776,5312,#6b4b20
29,13,2,5,127,74,13,83.22409999999999,1387,#7f4a0d
30,18,2,6,133,89,41,96.9895,3516,#855929
31,23,2,7,166,103,19,113.22279999999999,467,#a66713
32,24,2,8,158,105,52,114.9158,2064,#9e6934
33,31,2,9,185,126,60,135.82965000000002,1146,#b97e3c
34,38,2,10,212,147,71,157.5002,475,#d49347
35,45,2,11,219,202,33,187.77435,92,#dbca21
36,2,3,0,32,46,26,40.2704,69527,#202e1a
37,9,3,1,57,74,45,65.8548,62451,#394a2d
38,15,3,2,76,94,59,84.8684,64518,#4c5e3b
39,19,3,3,94,112,63,100.7005,36854,#5e703f
40,22,3,4,97,116,85,107.15429999999999,59496,#617455
41,28,3,5,114,134,74,120.8606,22884,#72864a
42,29,3,6,119,137,105,128.09529999999998,48932,#778969
43,33,3,7,137,157,89,142.9462,13038,#899d59
44,37,3,8,143,162,136,152.88799999999998,33416,#8fa288
45,40,3,9,159,178,107,163.861,7256,#9fb26b
46,44,3,10,179,194,146,183.1376,7664,#b3c292
47,46,3,11,194,209,193,202.7421,9074,#c2d1c1
