,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,0,0,0,3,0,0,1.0890140883977901,362,#030000
1,1,0,1,6,0,0,2.308206476683938,386,#060000
2,2,0,2,10,0,0,3.562156293706294,286,#0a0000
3,3,0,3,13,1,0,5.094144252873563,348,#0d0100
4,4,0,4,14,0,7,5.738766666666667,60,#0e0007
5,6,0,5,18,2,0,6.839541971830986,355,#120200
6,7,0,6,25,0,0,8.254727983539095,243,#190000
7,9,0,7,23,5,0,10.288679203539823,226,#170500
8,10,0,8,37,1,0,12.53149017857143,112,#250100
9,11,0,9,32,3,9,13.158760655737705,61,#200309
10,12,0,10,31,6,0,13.326535454545454,220,#1f0600
11,15,0,11,38,9,0,17.384849758454106,207,#260900
12,17,0,12,47,9,1,19.87271006711409,149,#2f0901
13,21,0,13,54,13,0,24.322810909090908,110,#360d00
14,24,0,14,65,17,1,30.105585454545455,55,#411101
15,27,0,15,79,22,0,36.898563157894735,19,#4f1600
16,35,0,16,105,27,1,48.3179,7,#691b01
17,19,1,0,21,20,17,22.32875207373272,7812,#151411
18,34,1,1,48,45,35,46.95886914588227,26823,#302d23
19,45,1,2,73,68,54,75.77258205521471,82152,#494436
20,54,1,3,115,113,94,106.87262401167143,116181,#73715e
21,59,1,4,145,129,96,128.95686465627347,53240,#918160
22,61,1,5,134,141,126,136.2662196963369,40703,#868d7e
23,65,1,6,167,149,110,149.5510101710787,27765,#a7956e
24,67,1,7,160,156,138,154.87528482537746,26228,#a09c8a
25,69,1,8,147,171,165,162.27386057305847,7713,#93aba5
26,72,1,9,189,170,127,170.34770668276488,16565,#bdaa7f
27,73,1,10,178,175,158,173.58558373300045,15221,#b2af9e
28,77,1,11,208,190,148,190.2121889220404,10390,#d0be94
29,78,1,12,190,193,181,190.45213326802102,9697,#bec1b5
30,80,1,13,207,211,204,208.6980477118981,5026,#cfd3cc
31,81,1,14,225,210,172,209.87650216059333,6202,#e1d2ac
32,83,1,15,237,228,205,228.0249348001006,3977,#ede4cd
33,84,1,16,239,242,237,240.54225542443854,2627,#eff2ed
34,5,2,0,2,9,0,6.245457657448291,4303,#020900
35,13,2,1,9,19,1,14.352515539415947,6609,#091301
36,18,2,2,9,30,3,21.20516066897347,4335,#091e03
37,20,2,3,19,29,2,23.60824598005609,6418,#131d02
38,25,2,4,19,40,6,30.44693153869226,6668,#132806
39,26,2,5,30,41,4,34.11455939957112,5596,#1e2904
40,30,2,6,26,53,1,39.74953665338646,3765,#1a3501
41,32,2,7,29,52,12,41.33883767940515,5783,#1d340c
42,33,2,8,40,57,4,46.72596532583875,5693,#283904
43,38,2,9,40,66,15,53.28611530881576,5683,#28420f
44,41,2,10,49,74,3,59.198472948898264,4266,#314a03
45,44,2,11,53,80,18,65.53998423391397,5626,#355012
46,47,2,12,65,93,12,76.4110173528892,5659,#415d0c
47,51,2,13,80,112,16,92.0179266981132,4240,#507010
48,55,2,14,101,138,20,113.19832979469203,1997,#658a14
49,62,2,15,130,169,26,139.9173916,750,#82a91a
50,71,2,16,170,194,21,165.2623419689119,193,#aac215
51,14,3,0,12,18,9,16.18005239013107,7782,#0c1209
52,22,3,1,22,33,16,28.196356988244073,16077,#162110
53,29,3,2,30,45,24,39.13374502923977,23598,#1e2d18
54,36,3,3,44,56,25,50.097394297064056,21901,#2c3819
55,39,3,4,39,62,41,54.14885825657894,18240,#273e29
56,43,3,5,57,73,34,64.90492565722874,32599,#394922
57,46,3,6,57,84,58,76.37206402419943,28761,#39543a
58,50,3,7,74,94,42,84.56399041692461,46843,#4a5e2a
59,53,3,8,93,120,64,103.48362382630943,70355,#5d7840
60,57,3,9,108,135,92,120.18079798298906,32920,#6c875c
61,60,3,10,126,149,72,130.81930603399255,15827,#7e9548
62,63,3,11,126,155,107,140.2817486023379,13773,#7e9b6b
63,66,3,12,148,169,91,152.81584723157752,7423,#94a95b
64,68,3,13,148,177,122,161.56602492318814,5533,#94b17a
65,75,3,14,174,193,102,175.89874396014943,2409,#aec166
66,76,3,15,175,202,136,185.68857607361963,2119,#afca88
67,82,3,16,208,228,141,211.0569914012739,628,#d0e48d
68,8,4,0,12,8,1,9.020934591660499,4053,#0c0801
69,16,4,1,25,18,3,19.111730611401818,7262,#191203
70,23,4,2,37,27,7,28.83277142857143,9646,#251b07
71,28,4,3,47,38,16,38.947479983081315,9457,#2f2610
72,31,4,4,60,35,4,40.28169971864952,4976,#3c2304
73,37,4,5,62,49,21,51.0568521803766,12108,#3e3115
74,40,4,6,88,51,8,58.71837477845944,4401,#583308
75,42,4,7,78,63,28,64.72932915479582,13689,#4e3f1c
76,48,4,8,99,77,37,81.53728828470628,17857,#634d25
77,49,4,9,123,72,15,82.20779331777064,3427,#7b480f
78,52,4,10,131,97,50,101.78581847948286,14232,#836132
79,56,4,11,171,112,30,118.75730114449213,1398,#ab701e
80,58,4,12,157,119,67,123.22493043957775,6347,#9d7743
81,64,4,13,186,134,77,142.70432969735182,3172,#ba864d
82,70,4,14,210,154,91,163.42317973990416,1461,#d29a5b
83,74,4,15,212,190,30,174.2128769230769,208,#d4be1e
84,79,4,16,234,189,102,191.0864263546798,406,#eabd66
