,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,2,0,0,51,59,39,54.957699999999996,136749,#333b27
1,7,0,1,85,92,64,87.1609,132752,#555c40
2,9,0,2,108,115,82,109.10499999999999,134685,#6c7352
3,13,0,3,132,132,100,128.8766,116633,#848464
4,16,0,4,154,152,122,149.15179999999998,88540,#9a987a
5,19,0,5,181,175,146,172.9907,51951,#b5af92
6,20,0,6,214,207,185,204.99650000000003,29955,#d6cfb9
7,1,1,0,44,31,10,32.864599999999996,45942,#2c1f0a
8,4,1,1,82,61,30,64.0033,29432,#523d1e
9,6,1,2,109,83,46,86.8408,24229,#6d532e
10,10,1,3,137,105,63,109.14869999999999,15423,#89693f
11,12,1,4,166,108,35,117.78979999999999,1612,#a66c23
12,15,1,5,175,130,82,137.2832,7561,#af8252
13,18,1,6,213,159,102,168.0827,2705,#d59f66
14,0,2,0,24,40,8,31.7628,78767,#182808
15,3,2,1,50,71,23,59.0762,44376,#324717
16,5,2,2,71,96,35,81.0586,29728,#476023
17,8,2,3,91,119,49,102.6606,18547,#5b7731
18,11,2,4,106,141,18,117.3746,1823,#6a8d12
19,14,2,5,119,151,62,130.3558,7194,#77973e
20,17,2,6,158,187,71,163.69895,1396,#9ebb47
