,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,7,0,0,30,25,15,71.0,11872,#1e190f
1,16,0,1,55,47,30,134.0,36025,#372f1e
2,22,0,2,90,78,53,223.0,97154,#5a4e35
3,29,0,3,127,112,83,322.0,114228,#7f7053
4,33,0,4,148,135,117,398.0,44229,#948775
5,35,0,5,172,149,105,427.0,27141,#ac9569
6,38,0,6,168,158,143,467.0,23408,#a89e8f
7,39,0,7,194,174,132,501.0,15921,#c2ae84
8,42,0,8,191,182,171,542.0,11536,#bfb6ab
9,43,0,9,217,197,156,570.0,8093,#d9c59c
10,45,0,10,224,212,192,628.0,7407,#e0d4c0
11,47,0,11,245,236,223,700.0,3198,#f5ecdf
12,1,1,0,3,11,0,16.0,5930,#030b00
13,3,1,1,12,23,1,37.0,9579,#0c1701
14,4,1,2,19,34,4,57.0,11665,#132204
15,9,1,3,25,45,9,77.0,11594,#192d09
16,11,1,4,35,51,5,92.0,9538,#233305
17,13,1,5,37,61,17,115.0,8747,#253d11
18,15,1,6,47,68,6,122.0,7604,#2f4406
19,18,1,7,56,81,19,153.0,11181,#385113
20,21,1,8,72,100,22,192.0,8858,#486416
21,24,1,9,93,125,29,244.0,4611,#5d7d1d
22,28,1,10,123,161,38,317.0,1478,#7ba126
23,32,1,11,170,194,39,397.0,272,#aac227
24,6,2,0,17,27,14,60.0,17390,#111b0e
25,12,2,1,32,46,25,105.0,38628,#202e19
26,19,2,2,50,66,38,155.0,61811,#324226
27,23,2,3,76,95,57,229.0,124234,#4c5f39
28,26,2,4,105,124,82,310.0,120735,#697c52
29,30,2,5,125,144,116,383.0,38126,#7d9074
30,34,2,6,146,166,100,412.0,19049,#92a664
31,36,2,7,148,166,142,456.0,17622,#94a68e
32,40,2,8,179,195,137,509.0,6717,#b3c389
33,41,2,9,169,187,174,529.0,6921,#a9bbae
34,44,2,10,201,215,190,605.0,3953,#c9d7be
35,46,2,11,224,238,231,691.0,1732,#e0eee7
36,0,3,0,10,3,0,15.0,3766,#0a0300
37,2,3,1,22,13,0,36.0,5361,#160d00
38,5,3,2,32,23,4,59.0,5822,#201704
39,8,3,3,50,21,1,75.0,2388,#321501
40,10,3,4,45,34,9,87.0,5775,#2d2209
41,14,3,5,62,42,11,116.0,7043,#3e2a0b
42,17,3,6,79,55,17,150.0,7478,#4f3711
43,20,3,7,102,68,22,192.0,6701,#664416
44,25,3,8,131,85,34,247.0,4620,#835522
45,27,3,9,163,107,46,314.0,2070,#a36b2e
46,31,3,10,200,136,60,390.0,663,#c8883c
47,37,3,11,222,195,41,461.0,126,#dec329
