,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,5,0,0,48,61,38,149.0,89218,#303d26
1,11,0,1,88,105,72,266.0,129787,#586948
2,12,0,2,127,146,112,383.0,102133,#7f9270
3,16,0,3,179,195,164,533.0,40919,#b3c3a4
4,4,1,0,55,45,25,128.0,121020,#372d19
5,9,1,1,103,91,65,258.0,157695,#675b41
6,13,1,2,150,136,110,393.0,138017,#96886e
7,17,1,3,198,185,165,544.0,72114,#c6b9a5
8,1,2,0,28,31,37,97.0,10241,#1c1f25
9,7,2,1,76,78,87,240.0,8759,#4c4e57
10,14,2,2,125,130,140,395.0,7717,#7d828c
11,18,2,3,180,187,197,559.0,3822,#b4bbc5
12,2,3,0,39,40,24,104.0,8889,#272818
13,8,3,1,88,89,67,244.0,9457,#585943
14,15,3,2,140,141,121,399.0,6438,#8c8d79
15,19,3,3,203,203,185,588.0,2622,#cbcbb9
16,0,4,0,20,33,4,59.0,23312,#142104
17,3,4,1,43,61,15,119.0,32306,#2b3d0f
18,6,4,2,68,90,27,183.0,26483,#445a1b
19,10,4,3,98,123,44,260.0,9051,#627b2c
