,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,5,0,0,47,58,36,141.31762813146403,91371,#2f3a24
1,11,0,1,87,104,70,261.83207764779894,133526,#576846
2,12,0,2,126,146,111,383.81855567563434,104561,#7e926f
3,16,0,3,181,197,165,545.6421675709958,42573,#b5c5a5
4,4,1,0,53,43,25,122.80004380379147,123277,#352b19
5,10,1,1,103,91,64,260.2276912002425,158368,#675b40
6,13,1,2,150,137,109,397.92342266254417,136163,#96896d
7,17,1,3,201,189,168,560.4923024677382,70672,#c9bda8
8,1,2,0,28,30,37,96.56667911841613,10708,#1c1e25
9,8,2,1,77,80,89,247.47174530983514,8795,#4d5059
10,15,2,2,127,132,143,404.1326970845862,7649,#7f848f
11,18,2,3,186,192,203,582.1085209003215,3732,#bac0cb
12,2,3,0,37,38,24,100.07382399279766,8886,#252618
13,7,3,1,88,89,66,245.3558084603822,9314,#585942
14,14,3,2,140,140,120,401.2913938260056,6414,#8c8c78
15,19,3,3,209,210,192,612.2656987295826,2755,#d1d2c0
16,0,4,0,15,28,5,49.03468671679198,19950,#0f1c05
17,3,4,1,38,57,12,108.09874277006199,28873,#26390c
18,6,4,2,60,86,22,169.59380946340227,23649,#3c5616
19,9,4,3,86,123,40,250.2468051118211,8764,#567b28
