,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,1,0,0,52,49,18,120.45861926297918,70093,#343112
1,4,0,1,91,87,40,218.96517465087297,85857,#5b5728
2,7,0,2,134,121,65,321.97219319784756,76564,#867941
3,9,0,3,177,155,95,428.4836125645527,58673,#b19b5f
4,0,1,0,26,48,7,82.03079379990606,53225,#1a3007
5,2,1,1,48,82,18,149.094143507615,63690,#305212
6,5,1,2,73,115,30,219.7423148827413,42257,#49731e
7,6,1,3,112,162,45,320.2781922830953,14073,#70a22d
8,3,2,0,66,80,53,200.25607948864447,112016,#425035
9,8,2,1,111,120,91,323.0661943263594,179955,#6f785b
10,10,2,2,153,157,125,436.8553193023787,166394,#999d7d
11,11,2,3,203,201,175,580.0488193463984,77203,#cbc9af
