,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,7,0,0,40,34,21,98.0,21985,#282215
1,15,0,1,66,57,38,163.0,40191,#423926
2,22,0,2,89,77,54,222.0,49098,#594d36
3,27,0,3,109,96,71,274.0,53045,#6d6047
4,31,0,4,131,113,75,318.0,37142,#83714b
5,34,0,5,130,118,100,349.0,38824,#827664
6,37,0,6,155,135,95,385.0,34460,#9b875f
7,39,0,7,152,141,124,417.0,35161,#988d7c
8,42,0,8,183,161,119,461.0,24924,#b7a177
9,43,0,9,175,165,149,490.0,21097,#afa595
10,45,0,10,205,190,162,557.0,20612,#cdbea2
11,47,0,11,233,220,201,650.0,9003,#e9dcc9
12,0,1,0,5,15,0,22.0,9381,#050f00
13,2,1,1,16,29,4,48.0,14956,#101d04
14,4,1,2,25,42,8,74.0,17860,#192a08
15,8,1,3,35,54,11,100.0,17453,#23360b
16,10,1,4,50,73,5,128.0,7053,#324905
17,12,1,5,45,67,20,132.0,11486,#2d4314
18,16,1,6,60,84,24,166.0,11653,#3c5418
19,18,1,7,73,101,8,183.0,3807,#496508
20,20,1,8,75,101,31,207.0,7491,#4b651f
21,25,1,9,92,122,36,246.0,5799,#5c7a24
22,30,1,10,113,148,44,300.0,3059,#71942c
23,36,1,11,147,179,48,366.0,1141,#93b330
24,5,2,0,22,34,19,77.0,29980,#162213
25,11,2,1,41,56,32,131.0,47545,#293820
26,17,2,2,58,75,45,180.0,55498,#3a4b2d
27,23,2,3,75,93,59,227.0,61017,#4b5d3b
28,26,2,4,94,113,64,270.0,49667,#5e7140
29,29,2,5,91,111,88,292.0,37660,#5b6f58
30,32,2,6,113,131,82,325.0,47940,#718352
31,35,2,7,118,137,109,364.0,38516,#76896d
32,38,2,8,142,161,101,402.0,23795,#8ea165
33,41,2,9,140,159,135,436.0,23875,#8c9f87
34,44,2,10,170,187,154,510.0,17158,#aabb9a
35,46,2,11,204,219,203,620.0,6088,#ccdbcb
36,1,3,0,15,7,0,23.0,7069,#0f0700
37,3,3,1,31,21,3,56.0,9508,#1f1503
38,6,3,2,47,33,9,88.0,9562,#2f2109
39,9,3,3,63,45,14,120.0,8832,#3f2d0e
40,13,3,4,91,51,8,153.0,3456,#5b3308
41,14,3,5,77,60,22,158.0,6687,#4d3c16
42,19,3,6,96,73,29,198.0,6235,#60491d
43,21,3,7,120,71,14,207.0,2291,#78470e
44,24,3,8,120,84,38,243.0,4510,#785426
45,28,3,9,147,98,46,289.0,3469,#93622e
46,33,3,10,175,119,57,348.0,2143,#af7739
47,40,3,11,211,152,69,428.5,818,#d39845
