,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,0,0,0,5,0,0,1.6907182754182755,777,#050000
1,1,0,1,11,0,0,4.211828270676691,665,#0b0000
2,2,0,2,19,2,0,7.087225996204934,527,#130200
3,3,0,3,27,3,1,10.343251111111112,495,#1b0301
4,6,0,4,37,6,1,15.048526424870467,386,#250601
5,7,0,5,49,10,0,21.121388209606984,229,#310a00
6,9,0,6,67,16,0,30.455412096774193,124,#431000
7,4,1,0,7,16,2,12.67351344484572,15783,#071002
8,8,1,1,19,34,7,27.316773129724417,29501,#132207
9,12,1,2,32,50,13,41.68479749435366,37635,#20320d
10,14,1,3,47,69,21,58.988518466527786,42244,#2f4515
11,17,1,4,70,96,30,84.62069317631114,48698,#46601e
12,20,1,5,114,147,52,119.08186610238629,19612,#729334
13,23,1,6,163,191,68,162.6684248284734,2332,#a3bf44
14,11,2,0,27,32,23,33.37637115305999,41585,#1b2017
15,15,2,1,60,66,47,73.86266512976354,196781,#3c422f
16,19,2,2,126,130,98,116.2829387276383,271558,#7e8262
17,22,2,3,156,154,124,150.09243260737742,97297,#9c9a7c
18,25,2,4,182,178,149,175.0916861427995,47073,#b6b295
19,26,2,5,210,203,177,201.2514922592884,21613,#d2cbb1
20,27,2,6,234,233,219,230.4801250386997,7752,#eae9db
21,5,3,0,19,13,2,14.91263593663658,10858,#130d02
22,10,3,1,41,30,9,32.28847987444415,19115,#291e09
23,13,3,2,65,47,18,51.191943773690305,25063,#412f12
24,16,3,3,96,69,27,76.37260117601059,33248,#60451b
25,18,3,4,144,103,49,106.2189456323275,20812,#906731
26,21,3,5,183,134,74,139.20116347931506,6599,#b7864a
27,24,3,6,221,172,93,174.47237905982905,1638,#ddac5d
