,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,7,0,0,54,52,47,154.1421949373127,96431,#36342f
1,13,0,1,103,102,90,297.09071260527776,156847,#67665a
2,17,0,2,150,149,130,430.5782755978546,148782,#969582
3,19,0,3,202,200,181,585.1609565303495,80792,#cac8b5
4,1,1,0,25,17,2,44.8979488797728,15845,#191102
5,3,1,1,53,45,6,105.17142531486864,17547,#352d06
6,8,1,2,80,71,13,165.50023097736423,15153,#50470d
7,12,1,3,108,94,26,228.63955132434725,10609,#6c5e1a
8,5,2,0,49,43,24,117.92981101728991,62175,#312b18
9,10,2,1,90,84,45,220.75867961267932,75493,#5a542d
10,15,2,2,131,120,70,322.02124546685553,64249,#837846
11,18,2,3,179,161,105,446.30223010170755,32151,#b3a169
12,0,3,0,12,25,2,40.08302182039468,11503,#0c1902
13,2,3,1,33,53,8,95.2832570905764,16395,#213508
14,6,3,2,53,82,16,152.14126169634773,13252,#355210
15,11,3,3,77,116,28,223.00214091086025,5138,#4d741c
16,4,4,0,33,49,27,109.98962588191608,43088,#21311b
17,9,4,1,66,90,52,208.9833808819991,58186,#425a34
18,14,4,2,97,126,80,304.11024453175395,51159,#617e50
19,16,4,3,135,168,113,417.9567149375124,25205,#87a871
