,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,3,0,0,21,25,24,26.17727757839369,49430,#151918
1,9,0,1,46,53,49,58.77242188117921,66756,#2e3531
2,14,0,2,107,127,108,111.54318955586609,65836,#6b7f6c
3,18,0,3,140,158,139,148.82803133326303,28449,#8c9e8b
4,22,0,4,170,184,170,177.41721097683788,11916,#aab8aa
5,25,0,5,209,216,198,210.71832401365702,5272,#d1d8c6
6,27,0,6,245,246,237,244.1484989966555,3588,#f5f6ed
7,0,1,0,19,6,1,10.477790255332902,6188,#130601
8,2,1,1,42,21,3,25.909827366214056,10016,#2a1503
9,6,1,2,63,35,6,41.40082620921525,13087,#3f2306
10,8,1,3,89,48,10,57.94845538941714,13777,#59300a
11,11,1,4,122,66,16,78.95915035921998,11692,#7a4210
12,13,1,5,164,91,31,105.26098010709069,6163,#a45b1f
13,17,1,6,206,120,50,135.16988730445246,1662,#ce7832
14,4,2,0,32,26,17,30.413431967505165,28066,#201a11
15,10,2,1,76,61,36,74.39550583628134,125508,#4c3d24
16,15,2,2,150,123,83,117.45513011409894,162140,#967b53
17,19,2,3,179,151,107,152.7309576239901,70429,#b3976b
18,21,2,4,203,174,127,176.64734595664424,42947,#cbae7f
19,23,2,5,225,197,149,199.38944037711863,23600,#e1c595
20,26,2,6,242,226,181,224.53306907676466,8741,#f2e2b5
21,1,3,0,14,25,9,21.32534825194401,32150,#0e1909
22,5,3,1,29,44,15,37.44917650336028,51335,#1d2c0f
23,7,3,2,47,65,21,56.46005785035543,55144,#2f4115
24,12,3,3,75,97,31,87.57157483022297,56103,#4b611f
25,16,3,4,126,154,64,128.02275263326996,37349,#7e9a40
26,20,3,5,168,195,74,170.34492032972588,9887,#a8c34a
27,24,3,6,207,230,106,206.81397912603825,2769,#cfe66a
