,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,3,0,0,111,89,53,78.84770293682304,199978,#6f5935
1,8,0,1,166,134,89,137.08263487318774,138433,#a68659
2,11,0,2,217,181,129,186.71304900396015,83330,#d9b581
3,1,1,0,55,72,14,49.14653274016823,86429,#37480e
4,5,1,1,110,137,35,112.9957549909338,22060,#6e8923
5,9,1,2,172,199,57,172.0032771200773,8278,#acc739
6,2,2,0,59,78,43,50.47060796853411,224370,#3b4e2b
7,6,2,1,118,140,81,122.59985820483661,119588,#768c51
8,10,2,2,185,203,123,183.3920071297523,39244,#b9cb7b
9,0,3,0,79,44,9,41.03062078062953,51625,#4f2c09
10,4,3,1,133,77,24,86.76833789282837,19856,#854d18
11,7,3,2,191,116,47,128.08696744015273,6809,#bf742f
