,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,2,0,0,40,58,31,43.95285427855237,92952,#283a1f
1,8,0,1,68,89,48,76.11142960974476,81767,#445930
2,12,0,2,90,112,62,98.1182716771026,84324,#5a703e
3,16,0,3,110,132,79,117.3087902084904,76934,#6e844f
4,19,0,4,132,155,95,138.07342692056866,53669,#849b5f
5,22,0,5,160,181,117,162.02556449677925,29341,#a0b575
6,26,0,6,193,211,160,197.02729491348353,15315,#c1d3a0
7,4,1,0,68,57,34,51.32646155472568,72836,#443922
8,9,1,1,101,86,52,85.27526369974697,71140,#655634
9,13,1,2,127,109,70,108.57783123079501,71596,#7f6d46
10,17,1,3,150,130,89,129.9176530238116,68622,#968259
11,21,1,4,175,151,107,151.39012943517207,53025,#af976b
12,24,1,5,201,177,130,175.3063580044098,32201,#c9b182
13,27,1,6,227,207,167,208.7778465583727,20746,#e3cfa7
14,1,2,0,23,40,5,25.578215696942628,49258,#172805
15,3,2,1,42,64,10,50.67345028951627,27805,#2a400a
16,6,2,2,61,85,17,69.73600793112445,19165,#3d5511
17,10,2,3,79,107,23,88.72596934006677,11683,#4f6b17
18,14,2,4,100,131,33,110.00994508661162,6177,#648321
19,18,2,5,128,162,38,137.19818288834952,2472,#80a226
20,23,2,6,174,196,43,171.59929596638653,595,#aec42b
21,0,3,0,44,28,5,23.70748440317276,25845,#2c1c05
22,5,3,1,75,50,12,53.03551745310668,13648,#4b320c
23,7,3,2,102,68,19,72.88933983966152,8981,#664413
24,11,3,3,131,85,31,92.85937257890961,5576,#83551f
25,15,3,4,162,108,42,115.76290905114399,2972,#a26c2a
26,20,3,5,198,135,60,144.64022008438818,1185,#c6873c
27,25,3,6,223,194,36,184.10437705882353,170,#dfc224
