,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,7,0,0,58,55,50,164.0,96431,#3a3732
1,13,0,1,104,103,90,298.0,156847,#68675a
2,17,0,2,149,149,130,428.0,148782,#959582
3,19,0,3,200,197,177,571.0,80792,#c8c5b1
4,1,1,0,26,18,0,47.0,15845,#1a1200
5,3,1,1,53,45,6,105.0,17547,#352d06
6,8,1,2,81,71,15,165.0,15153,#51470f
7,12,1,3,107,92,27,224.0,10609,#6b5c1b
8,5,2,0,52,45,24,123.0,62175,#342d18
9,11,2,1,90,84,45,221.0,75493,#5a542d
10,15,2,2,131,120,71,319.0,64249,#837847
11,18,2,3,176,157,103,434.0,32151,#b09d67
12,0,3,0,13,26,0,43.0,11503,#0d1a00
13,2,3,1,33,53,8,95.0,16395,#213508
14,6,3,2,53,82,17,151.0,13252,#355211
15,10,3,3,75,113,29,213.0,5138,#4b711d
16,4,4,0,35,52,27,116.0,43088,#23341b
17,9,4,1,66,90,52,210.0,58186,#425a34
18,14,4,2,97,126,80,302.0,51159,#617e50
19,16,4,3,131,164,112,404.0,25205,#83a470
