,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,3,0,0,70,83,55,212.0,116730,#465337
1,8,0,1,113,121,92,328.0,186185,#71795c
2,10,0,2,153,159,126,437.0,161351,#999f7e
3,11,0,3,202,199,172,567.0,73917,#cac7ac
4,0,1,0,27,51,6,87.0,54599,#1b3306
5,2,1,1,48,83,19,150.0,63402,#305313
6,5,1,2,73,115,32,218.0,40749,#497320
7,6,1,3,107,158,46,305.0,13947,#6b9e2e
8,1,2,0,53,50,18,124.0,67679,#353212
9,4,2,1,89,85,40,215.0,84641,#595528
10,7,2,2,133,120,65,318.0,75995,#857841
11,9,2,3,176,151,94,419.0,60805,#b0975e
