,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,0,0,0,3,11,0,16.0,5922,#030b00
1,2,0,1,11,23,1,37.0,9557,#0b1701
2,4,0,2,20,33,4,57.0,11153,#142104
3,8,0,3,22,44,9,74.0,8600,#162c09
4,9,0,4,33,47,5,86.0,9305,#212f05
5,11,0,5,34,58,16,106.0,8540,#223a10
6,13,0,6,43,63,6,114.0,8614,#2b3f06
7,17,0,7,52,77,17,144.0,11658,#344d11
8,20,0,8,67,94,21,180.0,9939,#435e15
9,24,0,9,87,118,28,230.0,5912,#57761c
10,26,0,10,114,151,37,298.0,2050,#729725
11,30,0,11,158,187,33,376.0,437,#9ebb21
12,7,1,0,31,25,15,73.0,12302,#1f190f
13,16,1,1,56,48,30,137.0,37300,#38301e
14,22,1,2,91,78,53,224.0,96153,#5b4e35
15,29,1,3,127,112,82,321.0,111725,#7f7052
16,33,1,4,147,135,116,397.0,45290,#938774
17,35,1,5,171,149,105,427.0,27752,#ab9569
18,38,1,6,168,158,143,467.0,23277,#a89e8f
19,39,1,7,194,174,132,501.0,16007,#c2ae84
20,42,1,8,191,182,171,543.0,11357,#bfb6ab
21,43,1,9,216,197,155,568.0,8007,#d8c59b
22,45,1,10,224,213,192,629.0,7402,#e0d5c0
23,47,1,11,245,236,224,700.0,3161,#f5ece0
24,5,2,0,17,27,14,61.0,17795,#111b0e
25,12,2,1,33,46,25,106.0,39577,#212e19
26,18,2,2,50,67,38,157.0,62934,#324326
27,23,2,3,76,95,57,229.0,120740,#4c5f39
28,27,2,4,104,123,82,309.0,117106,#687b52
29,31,2,5,124,143,115,380.0,40495,#7c8f73
30,34,2,6,145,166,99,410.0,18593,#91a663
31,36,2,7,147,165,141,452.0,18933,#93a58d
32,40,2,8,179,195,137,508.0,6940,#b3c389
33,41,2,9,167,185,173,524.0,7018,#a7b9ad
34,44,2,10,199,214,190,602.0,4070,#c7d6be
35,46,2,11,224,239,233,692.0,1821,#e0efe9
36,1,3,0,11,4,0,16.0,4373,#0b0400
37,3,3,1,24,15,0,41.0,6175,#180f00
38,6,3,2,36,25,4,65.0,6908,#241904
39,10,3,3,50,34,8,92.0,6881,#322208
40,14,3,4,63,48,14,124.0,6164,#3f300e
41,15,3,5,80,42,4,130.0,2893,#502a04
42,19,3,6,84,61,21,164.0,6611,#543d15
43,21,3,7,108,69,23,201.0,5549,#6c4517
44,25,3,8,134,87,36,255.0,4229,#865724
45,28,3,9,166,109,47,320.0,1960,#a66d2f
46,32,3,10,199,135,60,390.5,668,#c7873c
47,37,3,11,223,188,41,463.0,147,#dfbc29
