,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,6,0,0,25,21,14,23.345985631186856,9799,#19150e
1,15,0,1,51,43,28,45.84271016862892,29473,#332b1c
2,21,0,2,76,65,46,78.1174483435678,103083,#4c412e
3,28,0,3,142,126,90,116.29196459803913,123109,#8e7e5a
4,30,0,4,152,141,123,140.28226783252015,37712,#988d7b
5,33,0,5,176,154,108,154.00780162310866,25445,#b09a6c
6,36,0,6,172,162,147,162.49509852547595,19803,#aca293
7,37,0,7,198,177,133,177.3872720120202,14642,#c6b185
8,40,0,8,195,186,174,186.25946952576112,10248,#c3baae
9,43,0,9,220,199,155,199.90620106951872,7293,#dcc79b
10,45,0,10,227,214,192,214.9436948352755,6951,#e3d6c0
11,47,0,11,245,237,224,237.20708230589804,3001,#f5ede0
12,4,1,0,14,22,13,20.14512157454189,13261,#0e160d
13,12,1,1,28,41,24,36.745505851082186,28969,#1c2918
14,18,1,2,43,59,36,53.350077313671996,46182,#2b3b24
15,24,1,3,61,78,51,80.99619562976417,128826,#3d4e33
16,25,1,4,116,137,85,114.32120545580324,130100,#748955
17,29,1,5,129,149,119,136.54607478382437,38626,#819577
18,34,1,6,153,173,103,157.05188776621407,14509,#99ad67
19,35,1,7,151,170,145,160.12147743810297,17206,#97aa91
20,38,1,8,172,190,178,181.9195074135338,6650,#acbeb2
21,42,1,9,186,202,137,187.87826629576452,5572,#baca89
22,44,1,10,204,218,191,209.68349267621144,3632,#ccdabf
23,46,1,11,225,240,234,233.64273223279238,1787,#e1f0ea
24,1,2,0,3,9,0,7.1826905126498,6008,#030900
25,3,2,1,11,22,2,16.848433887141173,10172,#0b1602
26,7,2,2,19,32,5,25.475341678264428,12215,#132005
27,10,2,3,32,40,8,34.87321433049709,8932,#202808
28,11,2,4,22,46,7,34.989818064246975,9588,#162e07
29,14,2,5,36,55,16,45.640968649107904,11770,#243710
30,16,2,6,38,60,3,48.04550354015988,7881,#263c03
31,20,2,7,49,69,16,58.44960836700894,15095,#314510
32,23,2,8,63,85,21,79.2436091122937,25932,#3f5515
33,26,2,9,115,149,42,114.61354558971775,7936,#73952a
34,31,2,10,147,178,46,151.7164481327801,1205,#93b22e
35,39,2,11,193,212,55,185.55788083333334,240,#c1d437
36,0,3,0,9,3,0,5.085291641611546,3326,#090300
37,2,3,1,22,11,1,13.83138122701761,5167,#160b01
38,5,3,2,32,20,4,22.629740614562458,5988,#201404
39,8,3,3,54,22,3,30.73528012244898,2450,#361603
40,9,3,4,42,32,8,32.71976880701127,5591,#2a2008
41,13,3,5,57,41,12,43.716062734706234,6604,#39290c
42,17,3,6,79,41,5,50.123022295952225,3014,#4f2905
43,19,3,7,74,54,19,57.75648286623238,6601,#4a3613
44,22,3,8,100,64,21,78.39386690880988,12940,#644015
45,27,3,9,174,119,49,114.6893140707777,4719,#ae7731
46,32,3,10,210,147,67,153.68232832817336,646,#d29343
47,41,3,11,230,201,43,187.14914455445543,101,#e6c92b
