,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,4,0,0,53,43,25,122.92579684481649,124240,#352b19
1,9,0,1,104,91,64,260.8699180853875,158946,#685b40
2,14,0,2,151,137,110,398.62242806726795,135161,#97896e
3,17,0,3,201,189,168,560.7152292483381,70404,#c9bda8
4,5,1,0,45,57,36,139.1315789473684,88768,#2d3924
5,10,1,1,86,104,71,262.83757772040514,130918,#566847
6,12,1,2,126,146,111,384.7408599655859,103446,#7e926f
7,16,1,3,181,198,166,546.4675127505634,42155,#b5c6a6
8,1,2,0,27,29,36,92.96345385440016,10261,#1b1d24
9,7,2,1,74,77,85,238.01530029687143,8758,#4a4d55
10,13,2,2,124,128,139,392.3937688179081,7639,#7c808b
11,18,2,3,181,188,199,568.5879172543489,4254,#b5bcc7
12,2,3,0,38,38,24,100.71449976947902,8676,#262618
13,8,3,1,88,89,66,244.16295741493687,9346,#585942
14,15,3,2,140,140,120,401.22874399876105,6457,#8c8c78
15,19,3,3,209,209,192,611.0033149171271,2715,#d1d1c0
16,0,4,0,18,30,4,53.05927987952357,21913,#121e04
17,3,4,1,42,60,13,116.24587249174499,31496,#2a3c0d
18,6,4,2,67,90,24,182.38529997267653,25619,#435a18
19,11,4,3,100,126,42,269.3468509288627,8828,#647e2a
